,weight
36293,2059170.357
36294,1811126.881
36295,1745977.997
36296,1840089.229
36297,1934720.576
36298,1968795.084
36299,1908968.735
36300,1766474.454
36301,1870038.209
36302,1844508.11
36303,2047288.979
36304,1566173.679
36305,1715590.316
36306,1991555.794
36307,1771285.912
36308,1674402.932
36309,1726271.558
36310,2380832.828
36311,1992421.785
36312,2128045.371
36313,1710354.767
36314,1693968.932
36315,1898149.341
36316,1737376.536
36317,2196519.836
36318,1550337.064
36319,1752535.092
36320,2237194.072
36321,2060510.107
36322,1549783.929
36323,2136427.08
36324,1469493.287
36325,1889710.707
36326,1578646.141
36327,1698818.331
36328,1809285.653
36329,1515377.644
36330,1883887.678
36331,2154537.472
36332,2105805.07
36333,1900843.657
36334,1775149.449
36335,1517010.137
36336,2025405.706
36337,1967110.026
36338,1884379.693
36339,1705815.722
36340,1485839.319
36341,2000796.766
36342,1623443.876
36343,2078245.815
36344,1887718.587
36345,1962448.961
36346,1910069.911
36347,1862971.739
36348,1781055.255
36349,1756765.74
36350,2064663.186
36351,1605147.483
36352,2173459.038
36353,2166124.001
36354,1745099.054
36355,2332405.727
36356,1719292.222
36357,1854901.885
36358,1866209.728
36359,1941375.181
36360,1971958.107
36361,1574920.221
36362,1559979.83
36363,1662724.679
36364,1873204.008
36365,1854214.835
36366,1803551.028
36367,2044934.961
36368,2580802.982
36369,1852722.603
36370,1944136.892
36371,3112200.316
36372,2165944.647
36373,2047941.351
36374,1823593.583
36375,2000370.598
36376,1650778.188
36377,1715268.273
36378,2270804.645
36379,1949437.362
36380,1655138.613
36381,1498977.057
36382,1794417.989
36383,1898721.589
36384,1563327.002
36385,2193696.968
36386,1902007.822
36387,1551562.791
36388,2309085.499
36389,1811870.253
36390,1727644.542
36391,2043986.389
36392,2143345.889
36393,2108874.732
36394,1760793.271
36395,1759492.841
36396,2548357.191
36397,1843186.708
36398,1507251.487
36399,1678624.117
36400,1794227.767
36401,1976904.098
36402,2354612.948
36403,2313803.422
36404,1798197.707
36405,1783910.891
36406,1697087.039
36407,2090659.686
36408,1864354.516
36409,1892471.124
36410,1544868.587
36411,2074897.313
36412,1616980.589
36413,1615522.262
36414,1883899.744
36415,1485997.138
36416,1986390.179
36417,1976132.384
36418,1769969.067
36419,1861851.763
36420,1734240.382
36421,1653010.322
36422,1775937.932
36423,2097168.458
36424,2077296.221
36425,1676726.203
36426,1812865.917
36427,1753737.448
36428,1647683.717
36429,1857886.677
36430,2290933.315
36431,3086649.574
36432,1579048.198
36433,1730258.656
36434,1719592.972
36435,1560733.793
36436,2153060.475
36437,1552861.832
36438,1851063.945
36439,2320463.467
36440,2510472.362
36441,2345362.848
36442,2045915.423
36443,1895099.943
36444,2186878.969
36445,1816548.455
36446,1579738.143
36447,1724601.635
36448,1994831.959
36449,1495451.126
36450,2082267.528
36451,1682299.946
36452,1864149.457
36453,2016469.337
36454,1711083.941
36455,1853250.839
36456,1640455.425
36457,2229600.877
36458,1672512.209
36459,1811111.38
36460,2014330.128
36461,1929468.642
36462,2029952.352
36463,1412804.884
36464,1657554.014
36465,1987810.186
36466,1765191.128
36467,1868718.425
36468,2159842.898
36469,1610613.619
36470,1501915.747
36471,2102915.646
36472,1654881.8
36473,1848860.629
36474,1813332.812
36475,2308010.378
36476,1542407.481
36477,1507929.074
36478,2085034.549
36479,1633496.233
36480,2215790.557
36481,1989277.885
36482,1759048.317
36483,2552835.076
36484,2159647.215
36485,2099593.845
36486,1823789.692
36487,1601679.172
36488,1902540.564
36489,1799150.037
36490,1834558.319
36491,2170347.452
36492,1835742.353
36493,1798795.677
36494,2316839.429
36495,1762180.358
36496,1771675.978
36497,1929169.564
36498,1583425.203
36499,1406535.015
36500,1875914.871
36501,1838212
36502,1547550.415
36503,1343706.709
36504,2044959.957
36505,2165168.812
36506,2076376.482
36507,1904309.063
36508,1858573.262
36509,2435556.536
36510,2155745.538
36511,2102299.878
36512,1631264.74
36513,1695533.706
36514,1991118.911
36515,2430386.726
36516,2103912.729
36517,1730912.964
36518,2142626.678
36519,1723574.44
36520,1916168.832
36521,2131392.766
36522,1643512.338
36523,1589991.903
36524,1982545.26
36525,1780447.732
36526,1801729.363
36527,1754711.873
36528,1570360.403
36529,1673920.221
36530,1679665.963
36531,1925007.999
36532,1594824.693
36533,1642303.279
36534,1745239.518
36535,1728729.357
36536,1719999.561
36537,1667349.045
36538,1641251.733
36539,1801545.451
36540,1970695.458
36541,1564595.145
36542,2047200.398
36543,1963806.099
36544,2615309.148
36545,1756485.833
36546,1613636.899
36547,1813644.66
36548,1668016.197
36549,1793708.227
36550,1684728.327
36551,2171165.295
36552,1752410.408
36553,2449087.042
36554,1649331.752
36555,2029542.148
36556,1938931.761
36557,2152705.386
36558,1688628.071
36559,1806432.825
36560,1675472.625
36561,1889567.078
36562,1948553.887
36563,1863301.377
36564,2030485.475
36565,1801874.716
36566,1909680.357
36567,1556290.677
36568,2151154.101
36569,2355715.577
36570,1554849.546
36571,1710389.946
36572,1578151.137
36573,1935489.009
36574,1725460.248
36575,2461089.032
36576,1826669.212
36577,1919548.045
36578,1410087.58
36579,1922673.368
36580,1745968.054
36581,1796385.372
36582,1839563.326
36583,1913239.184
36584,1607366.213
36585,1736185.548
36586,1766624.338
36587,2027445.419
36588,1958058.456
36589,1544476.827
36590,1732143.632
36591,2066220.658
36592,1748418.027
36593,2000726.642
36594,2187810.643
36595,1818514.853
36596,1428888.079
36597,1700084.83
36598,1956748.147
36599,1657940.896
36600,1607349.498
36601,1880160.165
36602,1740314.817
36603,2092689.809
36604,1805254.569
36605,1470474.901
36606,1986569.139
36607,2021136.015
36608,1491674.795
36609,1854108.965
36610,1828251.289
36611,1396399.773
36612,1776363.294
36613,1705662.331
36614,1896898.609
36615,1944972.699
36616,2702116.823
36617,1646195.071
36618,2281026.349
36619,1944837.118
36620,2258046.412
36621,1749210.127
36622,1610702.118
36623,2318846.508
36624,2655232.525
36625,1893833.61
36626,2089223.357
36627,2024682.014
36628,1728706.991
36629,1848100.224
36630,1961553.717
36631,1655450.133
36632,2102064.93
36633,2428885.262
36634,1720874.326
36635,1841832.757
36636,2084766.895
36637,1821213.821
36638,1667015.609
36639,1817412.325
36640,2354938.779
36641,2052182.749
36642,2094138.517
36643,2007093.578
36644,2059897.845
36645,2094699.726
36646,2193186.367
36647,1902741.451
36648,1649442.568
36649,1595544.765
36650,1785722.709
36651,1804671.946
36652,1937865.644
36653,2211733.037
36654,1414787.311
36655,2122216.986
36656,2201324.807
36657,1574041.433
36658,1839765.99
36659,1580495.142
36660,2100547.924
36661,1556800.032
36662,1857221.441
36663,1729139.433
36664,1534480.422
36665,2278033.608
36666,2196953.629
36667,2521604.988
36668,1820812.831
36669,1818918.768
36670,1752106.281
36671,1607378.042
36672,2090541.051
36673,1618994.401
36674,1953885.615
36675,1604284.397
36676,1756618.081
36677,1682806.777
36678,1661093.169
36679,1810995.055
36680,1320994.475
36681,1709158.002
36682,1902238.819
36683,1791466.373
36684,2161910.638
36685,2393357.49
36686,1885319.384
36687,1748357.872
36688,2262500.308
36689,1875019.859
36690,1574247.554
36691,1726728.534
36692,1796126.446
36693,1565456.979
36694,2263779.955
36695,2374821.042
36696,1884732.924
36697,2024462.051
36698,1747619.741
36699,1794607.874
36700,2043996.298
36701,1501694.934
36702,1798175.231
36703,1936217.96
36704,1552398.524
36705,2270066.265
36706,2170776.042
36707,1808290.84
36708,1756847.721
36709,1664449.638
36710,1508894.257
36711,2029671.091
36712,1828032.815
36713,2274251.703
36714,1943426.308
36715,1975329.687
36716,1539891.873
36717,2048898.599
36718,1713613.438
36719,2029729.47
36720,1875238.745
36721,2062621.824
36722,1624229.641
36723,1773065.003
36724,1792676.234
36725,2147397.372
36726,1820434.068
36727,2037175.939
36728,1981718.443
36729,1746028.084
36730,1818601.042
36731,1858358.669
36732,2067166.317
36733,1756589.916
36734,1873333.586
36735,2342485.907
36736,1871365.884
36737,1715023.769
36738,1847112.268
36739,1502108.996
36740,2373838.498
36741,1675444.424
36742,1596224.57
36743,1682449.552
36744,1832805.963
36745,1839332.287
36746,1716438.982
36747,2046810.23
36748,1597074.532
36749,1684012.688
36750,1913241.626
36751,1722138.046
36752,1576779.393
36753,2026108.81
36754,1713283.386
36755,1932092.77
36756,1828654.785
36757,1891243.133
36758,1933111.015
36759,1859430.239
36760,2387129.232
36761,1768179.265
36762,2481057.411
36763,2201119.857
36764,1675824.827
36765,1664458.417
36766,2094507.785
36767,1717331.443
36768,1712777.704
36769,1794418.669
36770,2015351.262
36771,2148040.119
36772,1867217.098
36773,2166834.973
36774,2085220.713
36775,1929480.02
36776,1756323.886
36777,1694970.533
36778,1756031.12
36779,2112186.966
36780,1932129.162
36781,2043972.703
36782,2144983.097
36783,2087358.66
36784,1797345.093
36785,2005322.866
36786,2154106.11
36787,2422005.644
36788,1808120.155
36789,2503281.763
36790,1813833.977
36791,2432008.012
36792,1855838.725
36793,1936833.958
36794,1943940.39
36795,1748087.811
36796,1893640.185
36797,1663739.914
36798,2085265.869
36799,1457562.594
36800,2339231.546
36801,1890447.627
36802,2031111.901
36803,1978097.969
36804,1821325.734
36805,1802481.929
36806,1532851.076
36807,1908322.201
36808,1895588.31
36809,1889871.895
36810,2257887.614
36811,1593912.645
36812,1624851.394
36813,2014902.819
36814,2030263.669
36815,1564716.854
36816,1707417.115
36817,1948615.076
36818,2066065.878
36819,1661045.946
36820,1790613.037
36821,1568978.722
36822,1568824.188
36823,1576678.079
36824,1677732.489
36825,1968614.349
36826,1607364.316
36827,2176639.863
36828,2287689.809
36829,1902204.646
36830,1561132.582
36831,1636249.981
36832,2030988.207
36833,1881515.032
36834,1620931.882
36835,1628782.193
36836,1641514.171
36837,1828426.123
36838,2305750.351
36839,2075643.153
36840,1934786.392
36841,2248946.466
36842,1499255.373
36843,1968862.16
36844,1735663.196
36845,1803215.45
36846,2030364.061
36847,1835599.788
36848,2188429.77
36849,1740677.851
36850,1993166.827
36851,2423556.097
36852,1407234.473
36853,2158264.403
36854,1987845.101
36855,1847336.096
36856,1755104.17
36857,2173425.043
36858,1782307.638
36859,1687850.54
36860,1467899.541
36861,1748131.41
36862,1834607.406
36863,2144940.631
36864,1530858.312
36865,1601191.845
36866,1754548.638
36867,2135174.515
36868,1901064.853
36869,1847023.246
36870,1769097.219
36871,1575619.203
36872,1798039.272
36873,2144633.63
36874,1834949.977
36875,2262142.213
36876,2100184.593
36877,2739655.042
36878,1549002.485
36879,1929658.929
36880,2029866.236
36881,1966399.976
36882,2014683.303
36883,1938227.921
36884,1440997.742
36885,2444554.119
36886,1842663.087
36887,1634474.981
36888,1848189.359
36889,1962092.641
36890,1699384.934
36891,1811748.2
36892,2427234.278
36893,2304097.826
36894,1574622.547
36895,1404269.046
36896,1570514.821
36897,1556554.294
36898,1826490.047
36899,1612155.556
36900,1666939.161
36901,1561051.685
36902,1992308.108
36903,2257426.897
36904,1866400.205
36905,1619872.506
36906,1646943.588
36907,2511563.988
36908,1978710.236
36909,1631436.427
36910,1668390.159
36911,1795629.743
36912,1596322.895
36913,2028693.753
36914,2228723.149
36915,2196571.287
36916,2156077.866
36917,1575991.2
36918,1917732.571
36919,2219087.613
36920,2331805.79
36921,1806461.135
36922,2445074.414
36923,1948414.854
36924,1821388.969
36925,1714301.961
36926,1865618.985
36927,1810627.844
36928,1711032.673
36929,1889225.928
36930,1519461.372
36931,1718409.111
36932,2203348.949
36933,2068083.548
36934,1774627.629
36935,1486264.1
36936,1519684.088
36937,1883150.376
36938,2604063.468
36939,2152478.735
36940,1491228.596
36941,2060330.51
36942,2568181.42
36943,1900564.737
36944,1675573.572
36945,2181322.004
36946,1673625.256
36947,1853862.172
36948,1487097.267
36949,1635445.949
36950,1590132.927
36951,1857610.121
36952,1859311.976
36953,2430067.668
36954,1672792.175
36955,2064996.544
36956,2054672.275
36957,2327217.258
36958,1909561.356
36959,2498592.07
36960,1792342.024
36961,1585291.101
36962,2219319.642
36963,1604065.47
36964,2411008.438
36965,1418513.95
36966,1816805.226
36967,1674200.47
36968,1952941.018
36969,1524250.438
36970,2733953.231
36971,2456784.309
36972,1882738.192
36973,1581793.399
36974,1742100.867
36975,1801333.343
36976,2024201.859
36977,1584634.583
36978,1836493.709
36979,1819532.794
36980,1804361.71
36981,1663078.434
36982,1573757.255
36983,2339157.33
36984,1605880.733
36985,1939100.687
36986,1690627.113
36987,1788409.79
36988,1914262.408
36989,1851895.121
36990,1595850.687
36991,1786462.85
36992,2024124.598
36993,2107969.334
36994,1701538.155
36995,1721041.316
36996,1970466.878
36997,1525802.501
36998,1863379.643
36999,2105773.956
37000,2179879.576
37001,1583796.734
37002,1750488.903
37003,1902769.642
37004,2031473.715
37005,1701672.629
37006,1774814.323
37007,1886404.924
37008,1997657.273
37009,1653271.788
37010,1832877.338
37011,1812898.262
37012,2777372.976
37013,1895346.196
37014,1591084.669
37015,2443104.232
37016,1883502.985
37017,2174284.343
37018,2029857.613
37019,1684861.205
37020,2098839.397
37021,2295199.862
37022,1656457.175
37023,1798415.199
37024,1928361.19
37025,1736989.466
37026,1427043.118
37027,1619719.646
37028,1868376.242
37029,1632122.687
37030,2297438.937
37031,1630958.874
37032,2177234.363
37033,1610198.836
37034,2065940.69
37035,2120506.481
37036,1670077.258
37037,1471232.45
37038,2053248.198
37039,1902137.975
37040,1474262.689
37041,1812102.05
37042,1499745.227
37043,1748204.511
37044,1566764.115
37045,1671930.555
37046,1521952.807
37047,1805653.072
37048,1709014.837
37049,1680200.294
37050,2430878.891
37051,2545083.42
37052,1817742.644
37053,1713899.048
37054,1438431.964
37055,2024885.128
37056,1906457.028
37057,1887167.382
37058,2122607.098
37059,1816021.466
37060,1900548.785
37061,1904011.644
37062,1679344.348
37063,1646829.324
37064,2310678.526
37065,1664521.713
37066,1826512.153
37067,1810938.707
37068,2021085.185
37069,2195430.709
37070,2444789.471
37071,1857227.079
37072,2283761.364
37073,2240976.585
37074,1776523.535
37075,1811982.134
37076,1985015.956
37077,1717226.065
37078,2058608.679
37079,1792355.396
37080,2047203.553
37081,1709406.08
37082,2238627.548
37083,1817060.789
37084,1794496.337
37085,1955396.669
37086,2481693.114
37087,1465532.201
37088,1524253.511
37089,1602373.996
37090,1858532.532
37091,1994366.965
37092,1588808.501
37093,1455518.094
37094,1798306.339
37095,1530742.098
37096,1792602.959
37097,1696344.747
37098,1561981.412
37099,1503150.285
37100,1966679.875
37101,2102625.91
37102,1860872.686
37103,1620601.375
37104,1533271.217
37105,1641267.808
37106,2139367.529
37107,2296906.318
37108,1904696.583
37109,1864273.311
37110,2203653.335
37111,1417585.931
37112,2121896.272
37113,1824355.427
37114,1913592.28
37115,1835434.607
37116,2136950.094
37117,1871536.686
37118,1546307.564
37119,2289304.231
37120,1974107.759
37121,1690932.428
37122,2355275.391
37123,1634632.083
37124,1936814.105
37125,2018468.874
37126,1631989.488
37127,2153645.969
37128,1997026.351
37129,1746240.359
37130,2085133.301
37131,1921746.232
37132,1665902.501
37133,1880684.227
37134,1540269.056
37135,2037673.144
37136,1650516.266
37137,1746136.427
37138,1851672.598
37139,1651010.383
37140,1694543.125
37141,1959188.227
37142,1861695.223
37143,1475701.291
37144,1890526.874
37145,2065992.804
37146,2069736.512
37147,1989820.113
37148,1793721.756
37149,1443644.159
37150,1868674.698
37151,2364928.121
37152,1648627.073
37153,1765129.766
37154,2232692.281
37155,1731970.26
37156,2082857.614
37157,2515725.125
37158,1649215.186
37159,1911526.887
37160,1960913.777
37161,1705322.704
37162,2103703.408
37163,1703940.878
37164,1639181.171
37165,1984268.362
37166,1628667.932
37167,1507642.17
37168,2125342.232
37169,1531828.715
37170,2137697.764
37171,1995069.061
37172,2337012.562
37173,1971107.323
37174,2147595.367
37175,1885748.845
37176,1835499.648
37177,1867826.578
37178,1554833.379
37179,2330100.448
37180,1964533.333
37181,1673083.612
37182,1584730.688
37183,2006178.57
37184,1595192.25
37185,1832473.089
37186,2314900.845
37187,2184929.435
37188,2130158.708
37189,2201975.508
37190,2175319.236
37191,2191344.005
37192,1741792.127
37193,1715000.508
37194,2256699.816
37195,1567751.911
37196,2455626.814
37197,1406217.807
37198,1840153.601
37199,1838517.557
37200,1962406.36
37201,2096773.002
37202,1761635.325
37203,1650808.401
37204,1603165.479
37205,2045209.817
37206,2030607.84
37207,1727159.378
37208,1489289.949
37209,1914269.569
37210,1683484.377
37211,1690887.489
37212,1780157.287
37213,1591637.623
37214,2161876.538
37215,1997244.448
37216,1535085.038
37217,2111311.057
37218,1622625.155
37219,2221612.268
37220,1994262.207
37221,1808503.018
37222,1710341.188
37223,2598311.265
37224,2039386.469
37225,1497063.003
37226,1642306.907
37227,1496507.783
37228,2110216.764
37229,1802388.457
37230,1508754.479
37231,1690744.745
37232,1610807.483
37233,1814663.351
37234,2373875.633
37235,2480795.183
37236,1807537.935
37237,2242539.774
37238,2114099.374
37239,2020332.079
37240,1812347.823
37241,1748274.839
37242,2114759.845
37243,1789233.417
37244,1759814.427
37245,1759598.082
37246,1771129.241
37247,1554950.305
37248,1619560.261
37249,1777208.371
37250,2127691.812
37251,1990650.352
37252,1698205.786
37253,1814563.277
37254,1725159.61
37255,1924266.32
37256,2149781.207
37257,1651572.6
37258,1377675.057
37259,1443451.81
37260,1585283.54
37261,1757129.027
37262,1678795.024
37263,1819664.8
37264,1870665.636
37265,1883852.912
37266,1418726.113
37267,1780065.296
37268,1734481.304
37269,1904540.16
37270,1938856.098
37271,2144016.088
37272,2034343.823
37273,1779747.148
37274,1529924.675
37275,1505815.287
37276,1416885.033
37277,2154310.938
37278,2001453.209
37279,1862900.182
37280,1718481.517
37281,1705502.72
37282,2011053.23
37283,1938340.518
37284,1865247.196
37285,1877786.565
37286,1792532.441
37287,2197613.217
37288,1770083.795
37289,2428517.071
37290,1541522.897
37291,2096490.454
37292,1522020.437
37293,1785452.524
37294,1593568.879
37295,1500557.668
37296,1846642.471
37297,1987754.122
37298,1635693.407
37299,1694290.153
37300,1619105.995
37301,1600480.569
37302,1818706.169
37303,2087312.418
37304,1610800.109
37305,1618090.65
37306,1565440.749
37307,1525473.285
37308,2032632.157
37309,1804751.03
37310,1849066.619
37311,1934069.827
37312,2352269.631
37313,1806397.508
37314,1766627.737
37315,2424488.357
37316,2605317.702
37317,1999438.057
37318,1674614.264
37319,2324388.53
37320,1776437.976
37321,2164004.133
37322,1951784.507
37323,1797534.389
37324,1936892.841
37325,1933668.759
37326,1850484.48
37327,2054943.026
37328,1781363.392
37329,1449831.068
37330,2349900.233
37331,1478109.881
37332,2256823.373
37333,2210661.237
37334,1830483.268
37335,2153011.374
37336,1625251.514
37337,1731088.837
37338,1666788.393
37339,1843780.098
37340,1650773.78
37341,1365542.959
37342,1765293.223
37343,2515070.388
37344,1764820.849
37345,2199476.639
37346,1992691.498
37347,1570730.25
37348,2359121.639
37349,1828068.422
37350,1971492.292
37351,1583944.792
37352,2005031.541
37353,1658631.582
37354,2477279.802
37355,2559695.556
37356,1616157.973
37357,2330579.929
37358,1273068.729
37359,1478067.644
37360,2296603.554
37361,1837574.48
37362,1879897.829
37363,2147974.331
37364,1524017.499
37365,2137375.494
37366,2456460.946
37367,1761271.895
37368,2048511.859
37369,2165729.489
37370,1993990.491
37371,1801722.202
37372,1891729.858
37373,1629310.431
37374,1773536.038
37375,1558806.538
37376,1822060.112
37377,1724685.949
37378,1559734.766
37379,2042466.055
37380,2188880.837
37381,1980565.228
37382,2078816.429
37383,2202344.324
37384,2097483.375
37385,1797620.71
37386,1932034.207
37387,2364216.68
37388,1622548.148
37389,2077572.711
37390,1985300.37
37391,1532355.47
37392,1776631.655
37393,2621399.147
37394,2124969.682
37395,1890065.322
37396,1465967.433
37397,1671036.298
37398,1732057.471
37399,1959303.43
37400,1584172.976
37401,2135710.914
37402,2333859.964
37403,1818271.085
37404,1722522.452
37405,2668487.728
37406,2021268.53
37407,1935072.482
37408,1862832.796
37409,1382140.589
37410,1788411.877
37411,1634860.102
37412,1524485.223
37413,2262771.967
37414,1775119.534
37415,2067359.306
37416,1664020.218
37417,1504268.519
37418,1568887.637
37419,1732084.484
37420,1635715.243
37421,1676500.148
37422,2525962.845
37423,1719197.968
37424,1674361.402
37425,1581786.17
37426,1671168.816
37427,1998512.486
37428,1417034.945
37429,1923070.327
37430,1757186.663
37431,1987475.712
37432,2269079.776
37433,1710171.596
37434,2355114.513
37435,1682761.235
37436,2203863.823
37437,1906935.05
37438,1844635.083
37439,1838948.292
37440,1650840.934
37441,1947592.428
37442,1855948.718
37443,1592401.943
37444,2002402.836
37445,1875727.246
37446,1673002.654
37447,1876572.035
37448,1928178.95
37449,1913047.422
37450,2344067.071
37451,2146326.921
37452,1803205.931
37453,1747078.78
37454,1771275.182
37455,1935434.878
37456,1442871.69
37457,1926330.566
37458,1643767.269
37459,1828944.482
37460,1771914.983
37461,1968867.564
37462,1698316.521
37463,1745473.282
37464,1929890.707
37465,1805131.825
37466,2121187.378
37467,1830073.939
37468,1861950.474
37469,1710043.555
37470,1985356.11
37471,1324298.03
37472,1738147.268
37473,2157816.226
37474,2010887.608
37475,2079538
37476,2328736.94
37477,1530707.839
37478,1881612.872
37479,1740780.431
37480,1867646.465
37481,1611912.697
37482,1435733.405
37483,1803721.079
37484,1636274.913
37485,1734631.065
37486,2217753.187
37487,1950010.102
37488,2321536.418
37489,1702137.04
37490,1846365.844
37491,2026604.652
37492,1832206.266
37493,2130984.603
37494,2135691.002
37495,1776384.305
37496,1690291.379
37497,1709775.212
37498,1834185.161
37499,1587364.034
37500,1863919.132
37501,2358389.102
37502,1975233.316
37503,1978159.383
37504,1404096.453
37505,2125018.976
37506,1527110.262
37507,1633662.911
37508,1774198.156
37509,2065938.124
37510,1801985.844
37511,1550604.598
37512,1648583.747
37513,1904857.643
37514,1816721.841
37515,1950790.964
37516,1592622.641
37517,2276098.84
37518,2047984.715
37519,1634934.906
37520,1629255.759
37521,1837453.766
37522,2175634.832
37523,1629585.86
37524,1728694.542
37525,1938405.924
37526,2025793.775
37527,1574003.782
37528,1669752.929
37529,1916993.208
37530,2118655.672
37531,1727398.118
37532,1995475.62
37533,1995973.743
37534,2219707.551
37535,1863514.591
37536,1888274.103
37537,1737342.828
37538,1867568.833
37539,1891146.551
37540,1876975.819
37541,1751844.775
37542,1939547.84
37543,2339596.139
37544,1740334.512
37545,1749496.366
37546,2368499.898
37547,1690231.311
37548,2052739.11
37549,1615277.438
37550,1801177.651
37551,1412776.427
37552,1758352.64
37553,1866276.573
37554,1824186.173
37555,1822402.993
37556,1755788.891
37557,1711817.585
37558,1744250.489
37559,1815056.69
37560,2112777.358
37561,1820035.328
37562,1640624.021
37563,1886979.742
37564,1937565.86
37565,2239097.485
37566,2524247.984
37567,2200598.248
37568,1772029.663
37569,1636197.107
37570,2212028.291
37571,1693154.386
37572,1710776.193
37573,1867672.652
37574,1636167.089
37575,1868648.194
37576,1774494.885
37577,2265536.018
37578,1958070.36
37579,1918762.868
37580,1554882.006
37581,2218890.456
37582,2139051.467
37583,2248124.998
37584,2038790.181
37585,1858278.678
37586,1651356.496
37587,1806898.514
37588,1841541.139
37589,2040285.246
37590,2133480.771
37591,2057822.435
37592,1651304.099
37593,1798458.161
37594,1835411.996
37595,1926077.367
37596,2143227.605
37597,1627349.327
37598,1843573.684
37599,1700982.165
37600,1881813.664
37601,1937761.408
37602,1927741.597
37603,1608230.49
37604,2208474.705
37605,1758213.545
37606,1842558.831
37607,2161853.64
37608,2127025.113
37609,1590447.088
37610,1627192.615
37611,1686903.481
37612,1613044.651
37613,1961803.773
37614,1611912.218
37615,2126973.389
37616,1855810.439
37617,2000315.481
37618,1908522.535
37619,1624312.421
37620,1733224.018
37621,1992978.517
37622,2113365.441
37623,2131496.053
37624,1683232.971
37625,1611235.916
37626,1578517.123
37627,1588971.253
37628,1902306.059
37629,2118390.301
37630,1689077.584
37631,2321548.001
37632,1862060.538
37633,1736335.929
37634,1957795.304
37635,1804009.494
37636,1870490.452
37637,1603249.52
37638,1815363.651
37639,1859212.485
37640,1404327.185
37641,1698350.491
37642,1901922.106
37643,1781862.764
37644,1776193.315
37645,1527189.543
37646,1780870.017
37647,1516748.381
37648,1865881.064
37649,2110585.266
37650,1773042.928
37651,1744702.748
37652,2092337.057
37653,2044538.963
37654,1829960.691
37655,1516592.495
37656,1554815.884
37657,1925539.571
37658,1853447.426
37659,1614198.603
37660,2029574.19
37661,2260438.832
37662,2067812.74
37663,2297627.621
37664,2040335.78
37665,2013172.099
37666,1943507.973
37667,1964133.602
37668,1582387.213
37669,1986202.442
37670,1610714.455
37671,1746340.273
37672,1925521.23
37673,2174113.574
37674,2544337.022
37675,1626939.452
37676,1627971.814
37677,1454342.569
37678,1931052.182
37679,1956504.791
37680,1821715.47
37681,2059622.271
37682,1421462.05
37683,2096158.316
37684,1803553.152
37685,1388195.282
37686,1919108.169
37687,1673522.714
37688,1632025.941
37689,2122168.721
37690,2160483.35
37691,1891360.585
37692,1912597.808
37693,1981153.925
37694,1700984.629
37695,1773368.739
37696,1532443.59
37697,1883734.19
37698,1816453.327
37699,1741833.265
37700,1887139.035
37701,1915184.072
37702,1717665.053
37703,1818858.401
37704,1625725.191
37705,2139789.579
37706,1575542.587
37707,1892830.685
37708,2020859.785
37709,1765740.521
37710,1788248.259
37711,1831652.487
37712,1896657.275
37713,1789419.636
37714,1805955.478
37715,1814680.845
37716,1512954.286
37717,2469731.475
37718,1908282.898
37719,2543766.774
37720,1626107.079
37721,2113183.251
37722,2065943.231
37723,1943379.088
37724,1510077.443
37725,1906235.525
37726,1980374.664
37727,2368004.053
37728,2016848.223
37729,1845597.333
37730,1712327.703
37731,1916189.078
37732,1812363.854
37733,1996144.456
37734,2352590.062
37735,2537956.764
37736,2147990.615
37737,1615090.598
37738,1777510.121
37739,1713347.401
37740,1760899.112
37741,2020066.165
37742,1838172.028
37743,1602131.642
37744,1578528.595
37745,2182100.839
37746,1832703.217
37747,1849591.643
37748,2162934.098
37749,1878473.9
37750,1484390.601
37751,1735466.201
37752,1834301.991
37753,2263091.913
37754,1955152.193
37755,2462758.108
37756,2040216.427
37757,1472143.131
37758,2286176.717
37759,1852885.523
37760,1938190.77
37761,1773087.078
37762,1642324.63
37763,1957443.729
37764,1847226.085
37765,1922952.779
37766,1998301.786
37767,1828559.778
37768,1749921.704
37769,1760126.709
37770,2415713.729
37771,1965166.961
37772,1708892.658
37773,1811637.465
37774,1926103.295
37775,1708551.182
37776,2072765.619
37777,2332861.242
37778,1920111.088
37779,2015691.806
37780,1770149.631
37781,2050583.878
37782,1698038.406
37783,1939749.024
37784,2014724.002
37785,1907473.314
37786,2221679.217
37787,2163054.053
37788,1993508.589
37789,2381710.83
37790,1420308.587
37791,1731902.725
37792,1761820.693
37793,1844598.552
37794,2357675.404
37795,1661073.334
37796,2369530.501
37797,1944749.468
37798,1578200.425
37799,1787776.734
37800,1992746.007
37801,2121931.704
37802,1990790.619
37803,1548017.533
37804,1967452.155
37805,2092322.407
37806,1760067.672
37807,2072826.571
37808,1861131.154
37809,1824981.177
37810,1687023.37
37811,1798360.883
37812,1630428.916
37813,1879304.356
37814,1685587.971
37815,1724997.583
37816,2104990.955
37817,1678939.521
37818,2472624.106
37819,1898475.126
37820,1669951.908
37821,1581246.065
37822,1500360.832
37823,1764697.271
37824,1657787.193
37825,1536377.396
37826,1726752.857
37827,2045240.16
37828,2021021.734
37829,1893120.759
37830,2119224.117
37831,1703767.778
37832,2020564.215
37833,2013092.933
37834,1911379.676
37835,1608538.153
37836,1721269.483
37837,2272792.209
37838,1905376.692
37839,2343805.979
37840,1733976.701
37841,1957446.557
37842,1584784.119
37843,1937442.378
37844,1701723.614
37845,1361698.237
37846,1857074.979
37847,1844716.254
